avg_rating,budget,popularity,revenue,runtime,vote_average,vote_count
3.147058823529412,55000000,13.280069,346079773.0,81.0,6.7,1509.0
3.0,0,3.302524,0.0,96.0,5.9,10.0
4.237745098039215,6000000,16.302466,23341568.0,106.0,8.1,3334.0
3.4642857142857144,15000000,15.899134,6700000.0,95.0,6.7,145.0
5.0,0,1.361286,0.0,116.0,7.7,11.0
2.333333333333333,0,5.982764,0.0,100.0,5.2,41.0
4.0,0,4.093443,0.0,115.0,6.1,15.0
3.0625,0,8.416802,17519169.0,103.0,6.3,39.0
4.027027027027027,0,10.168437,0.0,108.0,7.6,181.0
3.235294117647059,45000000,10.673296,0.0,96.0,5.9,136.0
3.75,20000000,4.733526,0.0,101.0,5.8,65.0
3.70625,0,7.137117,106269971.0,137.0,6.9,115.0
2.7142857142857144,0,11.700115,0.0,89.0,6.2,192.0
2.2,0,2.174487,0.0,96.0,4.5,14.0
2.532258064516129,15000000,6.387469,0.0,88.0,4.4,110.0
2.5,0,2.49535,2409225.0,92.0,2.8,32.0
3.4,0,2.518051,0.0,95.0,6.0,43.0
3.775,3500000,14.56965,28215918.0,91.0,7.0,513.0
3.5090909090909093,19000000,15.339153,25836616.0,108.0,6.9,1644.0
1.7,50000000,5.912223,11534477.0,91.0,4.1,54.0
3.2142857142857144,0,3.367276,718490.0,96.0,7.0,36.0
3.4615384615384617,0,1.479446,0.0,175.0,6.6,8.0
4.0,0,10.412194,19030691.0,87.0,5.1,27.0
2.2,15000000,2.936443,2042530.0,90.0,3.9,16.0
3.4,20000000,12.758848,5781885.0,108.0,6.1,154.0
4.0,0,0.133893,0.0,70.0,7.3,3.0
3.333333333333333,0,5.756462,0.0,111.0,6.1,74.0
2.764705882352941,44000000,6.010579,0.0,118.0,5.5,91.0
4.0,0,1.196256,0.0,85.0,7.5,20.0
3.107142857142857,8000000,4.486179,529766.0,116.0,6.7,87.0
3.875,900000,2.030174,0.0,102.0,7.2,26.0
3.0,0,0.252287,0.0,115.0,4.5,2.0
3.857142857142857,0,2.15166,0.0,118.0,6.3,17.0
3.966666666666667,38000000,9.568604,10300000.0,129.0,6.3,86.0
2.5,16000000,4.814825,0.0,88.0,5.1,59.0
3.15625,0,8.963037,32.0,87.0,6.0,124.0
3.25,8169363,6.848591,8175346.0,90.0,6.1,190.0
2.625,47000000,12.866139,12379402.0,104.0,5.7,77.0
2.833333333333333,14000000,9.071127,19800000.0,100.0,4.5,113.0
3.95,0,4.670562,0.0,112.0,6.6,103.0
3.023809523809524,50000000,14.957626,150270147.0,108.0,5.7,459.0
3.5,0,0.513391,0.0,99.0,7.5,6.0
3.9,3000000,12.108196,0.0,98.0,7.9,695.0
5.0,0,0.638211,0.0,106.0,6.8,4.0
2.7857142857142856,0,4.807223,0.0,111.0,6.0,67.0
3.782608695652174,7000000,6.904831,560069.0,91.0,6.8,285.0
2.4,0,3.329264,0.0,96.0,3.3,16.0
3.0,18000000,2.464425,0.0,106.0,5.3,22.0
3.4393939393939394,12000000,9.592265,41205099.0,92.0,6.5,767.0
3.282608695652174,24000000,5.951077,182016617.0,135.0,7.3,397.0
4.0,0,1.015068,0.0,104.0,5.1,5.0
3.326923076923077,0,6.902423,34327391.0,100.0,6.5,93.0
4.0,0,0.976707,0.0,95.0,7.0,2.0
4.031645569620253,72000000,20.755149,210000000.0,177.0,7.7,3404.0
4.105769230769231,1300000,14.092713,28262574.0,114.0,8.1,2632.0
3.5434782608695654,7500000,12.314278,32392047.0,91.0,6.5,245.0
3.333333333333333,35000000,2.938293,0.0,108.0,5.8,37.0
3.9,0,0.243986,1.0,117.0,7.3,4.0
3.0,0,6.178497,0.0,99.0,6.9,19.0
2.5,0,2.891918,0.0,92.0,5.4,11.0
3.0,25000000,1.522412,6278139.0,113.0,5.1,7.0
4.0,0,0.86539,0.0,90.0,7.0,7.0
2.65625,40000000,6.506983,70100000.0,117.0,5.4,139.0
4.375,0,6.778979,0.0,102.0,7.9,249.0
3.583333333333333,7000000,5.579088,14702438.0,92.0,6.3,66.0
2.0,17000000,6.252377,0.0,95.0,4.4,105.0
3.0,0,0.001178,0.0,87.0,0.0,0.0
2.0,0,0.699066,0.0,95.0,7.0,2.0
2.833333333333333,50000000,11.418917,9851610.0,95.0,5.1,45.0
2.9516129032258065,0,5.184977,0.0,92.0,5.6,110.0
3.0,0,0.540436,209935.0,86.0,3.8,2.0
3.5,60000000,3.402749,0.0,119.0,5.9,51.0
3.494186046511628,31000000,6.49968,185260553.0,117.0,6.7,303.0
3.333333333333333,0,2.039196,0.0,98.0,6.3,23.0
3.2450980392156863,19000000,9.262184,141407024.0,118.0,6.5,1729.0
3.333333333333333,0,2.375865,0.0,81.0,5.0,31.0
3.466666666666667,0,7.415144,0.0,102.0,7.2,472.0
5.0,4000000,0.922958,851545.0,113.0,6.0,11.0
2.0,0,1.759012,0.0,105.0,6.5,21.0
3.845771144278607,52000000,18.761467,355237933.0,140.0,7.3,1637.0
3.5454545454545454,28000000,10.193549,31596911.0,139.0,6.5,151.0
1.5,0,3.137285,0.0,82.0,6.4,46.0
2.916058394160584,100000000,13.321354,336529144.0,121.0,5.2,1529.0
3.875,0,10.142662,0.0,101.0,7.3,163.0
2.4166666666666665,0,2.04189,0.0,100.0,6.4,21.0
3.333333333333333,2000000,11.528147,1275000.0,83.0,6.8,28.0
2.863636363636364,11000000,5.391556,178104.0,91.0,5.9,57.0
2.806451612903226,50000000,12.812539,287928194.0,100.0,6.0,1045.0
2.892857142857143,25000000,4.558992,13071518.0,128.0,6.8,69.0
2.8771929824561404,50000000,7.260574,152022101.0,109.0,5.0,214.0
3.6359223300970873,53000000,8.657365,157387195.0,116.0,7.0,508.0
4.205882352941177,0,3.620388,3174695.0,119.0,7.6,71.0
3.560606060606061,7000000,6.950458,25405445.0,104.0,6.8,898.0
3.321428571428572,27000000,4.646132,16140822.0,102.0,6.3,88.0
3.555555555555556,90000000,15.138855,366101666.0,128.0,6.9,2094.0
2.833333333333333,0,7.120806,0.0,80.0,5.6,57.0
3.083333333333333,55000000,15.178338,127600435.0,134.0,5.9,319.0
2.4,0,7.575098,0.0,95.0,5.5,130.0
3.2285714285714286,20000000,14.810519,7563728.0,107.0,6.2,406.0
3.8333333333333335,0,3.196456,0.0,92.0,6.5,19.0
2.679245283018868,25000000,11.715868,19075720.0,97.0,5.5,380.0
2.669354838709677,90000000,8.184815,113493481.0,96.0,5.4,643.0
2.7,0,3.676921,17014653.0,88.0,4.0,34.0
3.975,1500000,4.877872,7412216.0,91.0,6.8,280.0
4.307692307692308,500000,10.058329,1148752.0,89.0,7.2,64.0
2.75,0,4.102409,0.0,119.0,5.9,87.0
1.0,0,0.354014,0.0,100.0,7.0,7.0
1.5,0,2.624771,15453274.0,95.0,5.5,27.0
3.4027777777777777,6000000,8.25547,2122561.0,94.0,6.8,400.0
2.264705882352941,15000000,7.024227,66000000.0,92.0,5.2,153.0
3.5,2,2.466066,1.0,95.0,6.4,36.0
3.5,0,7.720056,0.0,93.0,5.9,12.0
3.040178571428572,22000000,13.304342,110627965.0,114.0,5.6,359.0
2.8229166666666665,0,8.482834,69660733.0,103.0,5.5,171.0
4.125,150000,1.165039,472370.0,94.0,5.8,14.0
3.458333333333333,8,10.187623,16.0,98.0,6.4,139.0
3.0,0,0.119713,0.0,91.0,10.0,1.0
2.8,0,8.180047,0.0,119.0,7.2,62.0
2.4166666666666665,50000000,6.752119,10382407.0,135.0,5.5,111.0
2.4714285714285715,45000000,17.502375,20350754.0,128.0,4.9,261.0
3.6666666666666665,7000000,5.552946,8349430.0,112.0,7.2,115.0
3.1,0,3.743212,50892160.0,106.0,5.7,60.0
2.6666666666666665,35000000,13.492845,113374103.0,108.0,5.5,457.0
3.25,42000000,11.223055,7959291.0,145.0,6.8,334.0
4.125,0,8.133881,0.0,91.0,7.6,119.0
3.0,0,11.002046,7025496.0,115.0,6.1,18.0
3.0,0,4.546552,339889.0,111.0,6.5,112.0
3.4318181818181817,0,7.653446,47774193.0,105.0,6.3,117.0
2.716666666666667,60000000,7.490247,104324083.0,100.0,5.6,217.0
3.1666666666666665,0,2.881689,0.0,93.0,6.4,9.0
3.0,0,0.786023,0.0,73.0,6.0,6.0
3.4285714285714284,20000000,9.715639,50012507.0,103.0,6.5,168.0
2.9130434782608696,175000000,16.885184,264218220.0,135.0,5.9,1017.0
3.1666666666666665,8000000,1.834099,0.0,89.0,5.1,25.0
3.0,30000000,8.922139,0.0,98.0,5.9,27.0
3.5,0,3.727644,0.0,97.0,6.0,11.0
3.0,0,3.287036,0.0,90.0,4.9,29.0
3.8333333333333335,2800000,2.486073,2616503.0,135.0,6.7,35.0
4.0,0,3.525649,763847.0,113.0,7.7,45.0
4.041666666666667,2500000,11.304979,5535405.0,105.0,7.7,984.0
3.326530612244898,10000000,6.638116,26488734.0,89.0,6.2,464.0
2.333333333333333,0,2.761837,0.0,90.0,4.7,27.0
3.4285714285714284,21000000,3.030309,23450000.0,115.0,6.3,48.0
3.0,0,2.686342,0.0,97.0,7.2,58.0
3.0,0,2.26977,0.0,95.0,5.8,40.0
3.75,0,2.605521,0.0,103.0,6.5,30.0
3.855769230769231,27000,10.513367,3151130.0,92.0,7.4,769.0
3.6125,25000000,7.438934,22200000.0,97.0,6.3,184.0
3.5384615384615383,55000000,11.812244,214015089.0,123.0,5.9,217.0
2.863636363636364,45000000,9.579155,0.0,101.0,5.1,91.0
2.333333333333333,0,0.710671,0.0,0.0,5.3,9.0
3.4285714285714284,0,5.484156,0.0,103.0,7.1,92.0
3.395833333333333,0,5.8025,0.0,132.0,7.1,183.0
3.0601503759398496,16000000,9.844558,247275374.0,107.0,6.5,1894.0
3.892857142857143,0,4.860016,7294403.0,123.0,7.5,76.0
3.5,0,5.378467,0.0,103.0,6.5,64.0
2.588235294117647,0,4.322726,6841570.0,113.0,4.3,28.0
3.678571428571429,18000000,11.720358,5887457.0,127.0,7.3,639.0
3.477777777777778,0,9.146544,0.0,111.0,6.2,179.0
3.340909090909091,0,16.236745,0.0,101.0,6.1,38.0
4.0,0,2.657337,0.0,87.0,5.6,27.0
3.0,0,10.177977,35348597.0,78.0,6.7,404.0
2.375,15000000,8.182165,12201255.0,103.0,5.0,24.0
4.0,0,4.953936,0.0,96.0,6.6,48.0
3.6,0,8.935058,0.0,111.0,5.9,20.0
3.0,0,0.398924,3992809.0,90.0,3.0,4.0
4.293103448275862,700000,9.47666,7830611.0,171.0,7.7,91.0
3.928571428571429,5000000,9.438042,3049135.0,99.0,6.9,299.0
3.176470588235294,10500000,2.688562,26325256.0,113.0,6.0,17.0
3.7222222222222223,120,7.983666,0.0,121.0,6.9,90.0
2.5,0,9.546707,17689177.0,100.0,6.0,97.0
3.0,0,2.756986,0.0,106.0,6.0,25.0
3.453488372093023,25000000,5.146352,0.0,100.0,5.9,112.0
3.458715596330275,60000000,11.970205,223664608.0,123.0,7.2,1558.0
3.0,14000000,1.596058,2474000.0,139.0,5.2,10.0
2.071428571428572,0,0.748846,0.0,82.0,4.8,10.0
2.8285714285714287,60000000,6.710215,37000000.0,109.0,4.7,381.0
3.5,0,9.195256,0.0,102.0,6.0,124.0
2.6,0,5.874511,0.0,89.0,4.3,40.0
3.2,40000000,7.797512,0.0,101.0,5.7,83.0
4.231075697211155,11000000,42.149697,775398007.0,121.0,8.1,6778.0
3.880952380952381,18000000,9.774994,0.0,115.0,7.0,222.0
3.9047619047619047,17000000,7.731725,0.0,97.0,7.4,207.0
4.0,0,0.84508,0.0,101.0,7.4,14.0
3.939393939393939,2000000,4.126083,21665468.0,105.0,6.6,70.0
3.397058823529412,30000000,12.199047,160638883.0,133.0,7.2,636.0
2.9411764705882355,0,9.253362,0.0,95.0,6.1,164.0
3.0,0,1.788829,0.0,92.0,5.7,9.0
3.4,60000000,3.290192,0.0,108.0,4.3,11.0
3.5,17000000,7.698526,7603766.0,106.0,6.4,28.0
3.758064516129033,0,4.81307,0.0,107.0,6.7,67.0
2.946428571428572,45000000,14.287753,112006296.0,123.0,6.1,272.0
2.9285714285714284,0,2.558118,0.0,96.0,5.1,40.0
2.0,15000000,2.899608,0.0,97.0,5.2,37.0
3.25,0,3.770115,18137661.0,108.0,5.6,49.0
3.223684210526316,0,5.831622,46264384.0,114.0,6.4,199.0
1.5,6,1.137266,5.0,95.0,5.6,7.0
3.0,5500000,3.121288,0.0,128.0,7.0,11.0
4.076923076923077,0,9.518564,17381942.0,122.0,6.9,140.0
3.7857142857142856,0,2.891269,0.0,110.0,7.0,56.0
3.3375,31000000,5.930957,106683817.0,112.0,6.1,128.0
3.6666666666666665,0,0.629955,0.0,98.0,6.9,7.0
4.5,0,0.004537,0.0,93.0,0.0,0.0
4.0,4800000,0.426952,0.0,89.0,4.0,4.0
3.0,0,0.769522,0.0,100.0,7.4,4.0
3.233695652173913,34000000,11.226856,50282766.0,119.0,6.9,927.0
3.5625,0,4.936761,0.0,115.0,6.4,92.0
4.035714285714286,0,4.025276,2201126.0,99.0,7.6,106.0
2.333333333333333,0,6.448039,0.0,106.0,4.6,32.0
3.4257425742574257,50000000,13.676444,189859560.0,127.0,6.4,522.0
4.018796992481203,16000000,20.477329,45284974.0,110.0,8.2,4293.0
3.0,11000000,1.433544,2832826.0,113.0,6.6,9.0
3.0,0,0.463307,0.0,94.0,7.0,2.0
4.197068403908795,8000000,140.950236,213928762.0,154.0,8.3,8670.0
2.0,400000,1.638622,152322.0,105.0,6.1,9.0
4.0,0,1.881932,4176932.0,98.0,6.4,32.0
3.5185185185185186,0,7.772505,0.0,133.0,7.1,262.0
4.0,0,1.296912,0.0,94.0,7.4,5.0
3.2,0,4.405405,0.0,162.0,7.0,67.0
2.953125,32000000,7.54701,18552460.0,107.0,6.2,431.0
3.6666666666666665,22000000,3.395867,12400000.0,108.0,6.4,7.0
2.833333333333333,15000000,6.259433,11300653.0,133.0,5.3,33.0
4.21875,0,7.832755,0.0,99.0,7.8,246.0
3.8958333333333335,0,8.843517,0.0,98.0,7.7,311.0
4.025,0,6.5898,0.0,91.0,7.3,218.0
3.0,0,1.155255,0.0,85.0,5.1,15.0
3.0,0,0.499601,0.0,90.0,4.7,3.0
1.4444444444444444,0,1.390885,0.0,95.0,5.0,6.0
3.333333333333333,35000000,8.910462,9771658.0,89.0,6.5,251.0
3.75,0,1.750481,0.0,97.0,6.1,15.0
3.0789473684210527,45000000,10.388183,170362582.0,110.0,5.5,317.0
3.375,55000000,13.328924,196567262.0,121.0,6.8,942.0
3.203703703703704,22000000,9.665424,189833357.0,97.0,6.3,501.0
4.429022082018927,25000000,51.645403,28341469.0,142.0,8.5,8358.0
3.6,0,8.223026,0.0,92.0,7.0,247.0
3.0,0,1.298224,102780.0,96.0,6.0,7.0
4.0,0,1.777197,0.0,108.0,7.1,16.0
3.55,0,5.869261,0.0,101.0,6.7,104.0
4.0,32,1.407427,0.0,100.0,6.0,21.0
2.5,0,5.05806,0.0,91.0,5.7,23.0
4.0,0,5.260627,0.0,125.0,7.7,62.0
2.823529411764706,25000000,7.602087,4064495.0,98.0,5.5,140.0
3.15,0,9.455342,0.0,92.0,6.7,96.0
3.3935185185185186,38000000,8.105708,120000000.0,118.0,6.4,461.0
3.0,6000000,2.86007,12000000.0,98.0,5.4,33.0
3.0,0,0.704204,0.0,115.0,5.8,8.0
2.833333333333333,0,6.529879,0.0,99.0,5.6,165.0
3.78,0,11.971318,32648673.0,97.0,6.8,321.0
4.2,0,7.039846,0.0,119.0,6.1,15.0
3.5,6500000,2.059771,0.0,99.0,5.6,15.0
3.0,0,0.620873,0.0,88.0,6.6,4.0
3.7662337662337664,11000000,10.3919,10032765.0,118.0,7.5,943.0
2.8421052631578947,30000000,5.188399,24048000.0,106.0,5.4,163.0
3.4693877551020407,17000000,15.783615,182057016.0,103.0,6.5,340.0
3.4,0,3.908596,0.0,126.0,6.3,39.0
4.0,0,0.372239,759393.0,87.0,5.5,2.0
3.272727272727273,3000000,5.254847,15119639.0,106.0,6.9,104.0
2.9,0,2.15805,0.0,94.0,5.3,23.0
3.040372670807453,15000000,11.247957,107217396.0,86.0,6.4,1684.0
3.5972222222222223,0,8.328596,11220670.0,104.0,7.2,174.0
3.5,0,2.487951,0.0,100.0,6.2,37.0
3.5,5000000,11.298195,1862805.0,139.0,7.0,115.0
3.583333333333333,0,5.72288,0.0,98.0,7.0,130.0
3.6045454545454554,62000000,7.513245,215887717.0,141.0,6.4,390.0
3.3859649122807016,45000000,15.263829,117615211.0,119.0,6.4,287.0
3.176470588235294,0,6.924689,0.0,115.0,6.4,83.0
2.5,0,2.533022,0.0,115.0,6.7,31.0
3.609375,15000000,15.799336,94000000.0,102.0,7.3,980.0
3.333333333333333,0,2.583363,1007583.0,128.0,6.1,29.0
2.357142857142857,46000000,15.019586,341631208.0,91.0,5.0,559.0
4.164133738601824,55000000,48.307194,677945399.0,142.0,8.2,8147.0
3.5194174757281558,6000000,8.990345,254700832.0,117.0,6.6,654.0
2.6666666666666665,0,7.817811,38290723.0,127.0,6.4,49.0
3.0,0,0.289295,1777020.0,104.0,6.3,4.0
2.6875,45000000,3.570874,61947267.0,123.0,5.3,41.0
3.0588235294117645,0,11.272073,0.0,101.0,6.1,154.0
3.5294117647058822,0,10.714235,0.0,111.0,5.9,107.0
4.0,0,0.568884,449707.0,180.0,7.3,5.0
3.941860465116279,45000000,21.605761,788241776.0,89.0,8.0,5520.0
3.25,35000000,5.681522,4858139.0,140.0,6.0,76.0
2.9166666666666665,14000000,9.860522,18090181.0,112.0,6.4,297.0
3.1847133757961785,23000000,14.13488,351583407.0,101.0,6.6,2550.0
3.5,0,15.050326,0.0,127.0,6.6,490.0
4.0,0,4.739054,0.0,125.0,6.3,20.0
3.060344827586207,30000000,10.587232,51132598.0,83.0,6.4,535.0
3.3095238095238093,6000000,4.006063,0.0,112.0,6.1,40.0
2.761904761904762,11500000,6.514592,20079850.0,99.0,6.5,180.0
3.636363636363636,8000000,5.137903,2000000.0,98.0,6.4,71.0
2.2,40000000,6.595255,0.0,95.0,5.4,426.0
3.25,45000000,10.511241,0.0,111.0,6.1,214.0
3.5292397660818717,30000000,10.859292,350448145.0,116.0,6.8,1814.0
2.7857142857142856,0,2.334226,0.0,99.0,5.5,24.0
2.5,27000000,8.907074,101646581.0,99.0,5.5,288.0
3.497191011235955,115000000,11.396099,378882411.0,141.0,6.8,1138.0
3.8181818181818175,0,4.322544,50021959.0,126.0,6.0,71.0
3.15625,0,14.063845,0.0,125.0,6.0,221.0
3.095238095238096,63000000,9.277147,25052000.0,191.0,6.5,203.0
3.25,0,0.912415,0.0,108.0,4.9,12.0
4.0,0,0.406113,953.0,99.0,6.5,2.0
3.0,0,2.504529,0.0,96.0,6.1,22.0
2.375,10000000,3.021526,29392418.0,100.0,6.0,31.0
3.0,0,0.054148,0.0,91.0,2.0,1.0
4.5,0,0.934312,0.0,110.0,5.9,9.0
3.7,45000,4.220541,0.0,83.0,6.5,59.0
4.5,7000000,0.912909,20851521.0,119.0,5.9,9.0
2.5,35000000,13.58449,99423521.0,102.0,4.1,330.0
2.4166666666666665,26000000,6.866634,36800000.0,99.0,4.5,110.0
3.0,0,0.100685,0.0,97.0,5.0,2.0
3.4375,8000000,8.497643,8946600.0,95.0,7.1,307.0
3.0,0,1.888534,0.0,105.0,7.2,22.0
2.0,0,4.38154,0.0,96.0,6.7,40.0
3.1011904761904763,0,17.555909,48919043.0,94.0,6.5,537.0
3.5,34000000,8.013617,32255440.0,139.0,7.0,172.0
2.7884615384615383,0,7.09232,0.0,92.0,5.8,222.0
2.333333333333333,17080000,1.896273,21011500.0,107.0,5.1,42.0
2.53125,0,12.967239,0.0,105.0,4.9,58.0
2.5,0,14.644772,15240435.0,99.0,4.6,61.0
3.692307692307693,3200000,1.632711,0.0,100.0,6.6,20.0
3.0,40000000,2.783872,0.0,122.0,5.0,15.0
2.675,0,5.673735,0.0,93.0,5.0,86.0
2.7203389830508478,50000000,11.787784,119208989.0,104.0,5.5,445.0
3.208333333333333,0,8.398845,0.0,88.0,6.6,68.0
3.2,0,3.00282,16668552.0,106.0,6.3,45.0
2.85,0,13.155071,30156002.0,121.0,6.0,126.0
1.8333333333333333,0,6.131056,0.0,108.0,5.7,41.0
3.75,0,4.993829,0.0,101.0,6.1,28.0
3.142857142857143,13000000,6.559693,428868.0,87.0,5.8,102.0
2.5416666666666665,0,4.304224,1796389.0,107.0,4.5,59.0
3.7222222222222223,22000000,6.115628,17287898.0,121.0,7.4,447.0
2.0,0,1.679042,3662459.0,80.0,4.9,28.0
3.75,13000000,1.316741,2570145.0,90.0,3.7,10.0
3.738095238095238,30000000,8.698509,36516012.0,144.0,7.7,805.0
2.645454545454545,0,8.605703,0.0,116.0,4.9,103.0
2.75,0,2.724621,7355425.0,107.0,5.7,25.0
3.0346534653465347,70000000,9.830853,255000211.0,112.0,6.1,600.0
2.4206349206349205,0,10.722729,0.0,88.0,4.8,228.0
2.571428571428572,40000000,14.228963,19726050.0,121.0,5.4,117.0
2.1666666666666665,0,7.042878,0.0,93.0,5.0,36.0
2.7142857142857144,0,4.286279,0.0,102.0,5.1,38.0
3.546052631578948,0,13.696394,63000000.0,110.0,6.3,205.0
3.928571428571429,6900000,6.8652,7993039.0,102.0,7.4,588.0
3.092592592592593,57000000,11.626116,159055768.0,115.0,6.4,1018.0
2.333333333333333,8000000,2.970724,0.0,96.0,4.2,29.0
3.0,0,3.555139,0.0,91.0,5.4,37.0
3.8333333333333335,0,4.875827,0.0,171.0,7.8,98.0
3.625,0,9.284624,0.0,122.0,6.8,80.0
1.0,0,0.985441,0.0,88.0,5.8,11.0
3.0,0,2.969003,0.0,103.0,6.1,54.0
4.0,0,1.896869,9488998.0,126.0,6.2,22.0
3.0,0,0.409427,0.0,101.0,4.3,3.0
2.8,30000000,8.468869,11146270.0,94.0,5.7,77.0
3.5346534653465347,42000000,9.678367,270248367.0,154.0,6.6,513.0
2.391891891891892,20000000,5.990572,153698625.0,112.0,6.0,429.0
3.75,0,3.970215,0.0,114.0,7.6,56.0
3.992105263157895,44000000,10.08937,368875760.0,130.0,7.2,1240.0
2.8,35000000,4.653462,18635620.0,115.0,5.9,44.0
2.25,0,14.214403,30.0,115.0,5.4,81.0
2.6666666666666665,30000000,2.410545,0.0,109.0,4.5,43.0
2.75,0,0.775898,0.0,83.0,3.9,5.0
2.9,18000000,7.834351,74189677.0,97.0,6.1,237.0
2.8666666666666667,25000000,13.482371,133752825.0,86.0,6.2,463.0
5.0,0,2.138959,0.0,95.0,4.7,12.0
3.2045454545454546,0,5.331753,0.0,99.0,6.1,83.0
3.4,25000000,10.687795,0.0,140.0,6.7,135.0
1.0,0,0.996047,0.0,100.0,4.6,11.0
3.55,30000000,7.550545,0.0,111.0,7.1,280.0
2.583333333333333,40000000,1.742974,0.0,115.0,5.7,18.0
1.8571428571428568,0,6.071466,28881266.0,91.0,4.7,54.0
3.692857142857143,40000000,12.637158,176997168.0,128.0,6.8,392.0
4.3,13000000,7.405895,65796862.0,133.0,7.6,363.0
1.0,0,0.613335,8880705.0,110.0,3.9,5.0
3.3823529411764706,0,14.820883,0.0,118.0,6.9,75.0
2.5,30000000,4.563989,0.0,112.0,4.6,17.0
2.25,0,5.538671,12136938.0,110.0,6.4,79.0
3.75,63000000,8.863776,920100000.0,127.0,7.6,4956.0
3.1578947368421053,9000000,8.4337,2395231.0,117.0,6.5,209.0
3.625,1500000,4.948569,418961.0,96.0,6.1,111.0
3.0,0,3.645342,0.0,94.0,6.1,54.0
2.9339622641509435,85000000,9.434006,137298489.0,130.0,6.1,725.0
3.0,0,6.446229,0.0,91.0,5.1,24.0
2.5,0,2.913584,0.0,98.0,5.7,40.0
3.0,0,6.516976,1499795.0,101.0,6.6,35.0
2.863636363636364,22000000,5.43085,0.0,111.0,5.3,86.0
3.0,0,9.861672,46405336.0,107.0,5.9,105.0
3.294117647058824,0,5.997712,24760338.0,114.0,6.2,125.0
3.75,13500000,8.939404,11285588.0,104.0,7.1,169.0
3.6666666666666665,3500000,5.260924,27900000.0,97.0,7.2,179.0
3.3780487804878048,55000000,13.106291,121969216.0,133.0,5.8,261.0
5.0,0,8.932494,0.0,105.0,6.5,112.0
5.0,0,0.534606,0.0,91.0,7.0,7.0
3.813953488372093,8000000,8.62724,0.0,111.0,7.2,194.0
2.5,0,13.011091,0.0,98.0,5.5,11.0
3.388888888888889,25000000,11.16553,441286195.0,125.0,7.0,1638.0
3.6666666666666665,0,8.665198,0.0,131.0,7.5,105.0
2.3666666666666667,12000000,9.9697,15826984.0,107.0,4.8,202.0
3.0,20000000,9.715187,15340000.0,118.0,6.1,86.0
2.2142857142857144,40000000,15.534707,0.0,87.0,4.8,67.0
4.5,4000000,3.800785,0.0,93.0,6.7,53.0
3.3846153846153846,30000000,8.040589,135130999.0,138.0,7.2,376.0
